Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms),Source,WoRMS ID,WoRMS Taxa
25/8/1874,181,181,summary,Corals,Dana,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Thysanopoda,tricuspidata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Brady,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Setella,gracilis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Dana,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pontella,acutifrons,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Dana,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pteropoda,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Dana,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Limacina,inflata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Corycæus,varius,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Dana,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Dana,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Clio,virgula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Creseis,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Cleodora,compressa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Cavolinia,trispinosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Clio,acicula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Creseis,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Hyalocylix,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Styliola,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Cuvierina,columnella,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Cavolinia,trispinosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Appendicularia,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Foraminifera,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Orbulina,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Acanthometra,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Actinian,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Nautactis,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Diphyes,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Cyllopus,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Oxycephalus,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Rhabdosoma,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Hyperia,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Sergestes,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Phyllosoma,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pterotrachea,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Macgillivraya,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Theceurybia,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Halopsyche,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pyrosoma,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Carcharias,lamia,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Halobates,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Calcarella,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pelagia,alba,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Taonius,suhmi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Theceurybia,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Halopsyche,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pneumodermopsis,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Pnemodermon,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Macgillivraya,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Tomopteris,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Alciopa,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Tornaria,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Balanoglossus,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Crustacea,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Sergestes,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Saphirina,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
25/8/1874,181,181,summary,Corals,Copilia,symmetrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:1289132,Cnidaria
29/8/1874,184,184,summary,Asteroidea,Freyella,dimorpha,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Amphipoda,Onesimoides,carinatus,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:526401,Arthropoda
29/8/1874,184,184,summary,Amphipoda,Amathillopsis,australis,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:488311,Arthropoda
29/8/1874,184,184,summary,Pelagic fishes,Bathyonus,compressus,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:301730,Chordata
29/8/1874,184,184,summary,Pelagic fishes,Porogadus,gracilis,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:275637,Chordata
29/8/1874,184,184,summary,Pelagic fishes,Aphyonus,gelatinosus,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:126646,Chordata
29/8/1874,184,184,summary,Pelagic fishes,Alepocephalus,niger,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:301761,Chordata
29/8/1874,184,184,summary,Fishes,Psenes,cyanophrys,C.V.,,,Surface,Plymouth,urn:lsid:marinespecies.org:taxname:159427,Chordata
29/8/1874,184,184,summary,Amphipoda,Paraphronima,cuivis,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:881949,Arthropoda
29/8/1874,184,184,summary,Amphipoda,Anchylomera,sp.,,,,,Plymouth,urn:lsid:marinespecies.org:taxname:236612,Arthropoda
29/8/1874,184,184,summary,Amphipoda,Oxycephalus,porcellus,Claus,,,,Plymouth,urn:lsid:marinespecies.org:taxname:847690,Arthropoda
29/8/1874,184,184,summary,Asteroidea,Monaxonida,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Trichostemma,sarsii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Hexactinellida,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Hyalonema,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Echinoidea,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Asthenosoma,gracile,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Holothurioidea,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Benthodytes,papillifera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Annelida,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Lætmonice,producta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Cirripedia,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Scalpellum,truncatum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Isopoda,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Arcturus,abyssicola,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Macrura,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Penæus,velutinus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Dana,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Aristeus,arnatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Benthesicymus,brasiliensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Pontophilus,gracilis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Tropiocaris,tenuipes,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Tropiocaris,planipes,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Hymenodora,rostrata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Lamellibranchiata,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Arca,corpulenta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Barbatia,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Myrina,coppingeri,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Pecten,murrayi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Gasteropoda,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Basilissa,superba,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Fossarus,cereus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Cephalopoda,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Brachiopoda,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Terebratula,wyvillii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Discina,atlantica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Stephanoscyphus,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Comatula,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Archaster,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Protozoa,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Arca,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Stephanoscyphus,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Actinian,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Hyalonema,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Terebratula,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Argonauta,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Lepas,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Anchylomera,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Macrura,dimorpha,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Rhomaleocaris,hamulus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
29/8/1874,184,184,summary,Asteroidea,Hectarthropus,compressus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:292874,Echinodermata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Glyphidodon,septemfasciatus,C.V.,,,,Plymouth,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Glyphidodon,sordidus,Forsk,,,,Plymouth,urn:lsid:marinespecies.org:taxname:218802,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Ostracoda,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brady,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Bairdia,amygdaloides,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brady,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brady,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Cythere,laganella,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Globigerina,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Globigerina,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Cythere,wyville-thomsoni,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Xestoleberis,intermedia,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brady,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Cytheropteron,angustatum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Bythocythere,orientalis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brady,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Kong,arenacea,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Polycope,orbicularis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Cytherella,lata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brady,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Brachyura,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Ocypoda,ceratophthalma,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Lamellibranchiata,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Neæra,fallax,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Poromya,australis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Semele,regularis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Tellina,murrayi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Verticordia,deshayesiana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Lucina,cristata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Codakia,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Montacuta,acuminata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Nucula,torresi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Leda,watsoni,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Limopsis,torresi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Amussium,torresi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Scaphopoda,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Gasteropoda,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Siphodentalium,prionotum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Cadulus,simillimus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Trochus,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Scissurella,declinans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Schismope,carinata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Nassa,psila,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
31/8/1874,185-185B,"185,185A,185B",summary,Pelagic fishes,Alectryon,septemfasciatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:218805,Chordata
